აღებაც	აღებ აც
შემცირებისა	შემცირ ების ა
სარდალ	სარდალ
პარსონსი	პარსონს ი
პისაროს	პისარო ს
უკეთებდნენ	უკეთ ებდნენ
ორთავიანი	ორთავ იან ი
დისკუსიის	დისკუსი ის
რკინით	რკინ ით
ტებულოს	ტებულ ო ს
დუნია	დუნ ი ა
კორეა	კორე ა
ჩადგმულია	ჩადგმ ული ა
კეროლ	კეროლ
ტოლმკლავა	ტოლ მკლავ ა
ინტერნაციონალის	ინტერნაციონა ლ ის
რიტუალური	რიტუალ ური
ალყაშემორტყმული	ალყაშემო რტყმ ული
უსინათლო	უ სინათლ ო
ფორმაშია	ფორმ აში ა
ლექსის	ლექს ის
შალვა	შალვ ა
შემოიარა	შე მო იარ ა
გადაჰქონდათ	გადა ჰქონ დათ
ღერძული	ღერძ ული
რომელის	რომელ ის
რესპუბლიკებში	რესპუბლიკ ებ ში
ჩანაწერად	ჩანაწერ ად
ტრიოში	ტრი ო ში
მესამედით	მე სამედ ით
