გამოსხივება	გამო სხივ ება
აღმოცენდება	აღმო ცენ დება
ყურძენი	ყურძ ენი
კობიაშვილი	კო ბ იაშვილი
გარდაცვალებამ	გარდა ცვალებ ამ
ბაჯოს	ბაჯო ს
მშობიარობისას	მშობიარ ობისას
გაიხსნება	გა იხსნ ება
დაშენებულია	და შენ ებულია
კალმახის	კა ლმახ ის
დაღესტნური	და ღესტნ ური
რეკორდული	რეკორდ ული
ტელეფონებს	ტელეფონ ებს
ფასადები	ფასად ები
ჩემპიონთან	ჩემპიონ თან
ლივერპულმა	ლივერპულ მა
ბრძოლიდან	ბრძოლ იდან
ჰასიდური	ჰა სიდ ური
დაბლობიდან	და ბლობ იდან
ბიჭვინთის	ბიჭ ვინთის
შვილებით	შვილ ებით
ოჩამჩირის	ოჩამჩირ ის
მოქცევა	მო ქცევ ა
გასაძლიერებლად	გასა ძლიერ ებლად
ქვისაა	ქვ ისაა
დაიწყებოდა	და იწყ ებოდა
პალადიუმი	პა ლად იუმი
გამდიდრების	გა მდიდრ ების
ისტორიების	ისტორი ების
ვარსკვლავთწარმომქმნელი	ვარსკვლავ თწარმომქმნელი
ჯადოქრობა	ჯადოქრ ობა
ჰორიზონტზე	ჰორიზონტ ზე
დაუმთავრებია	დაუ მთავრ ებია
დაქვემდებარება	და ქვემდებარ ება
წმიდანმა	წმიდან მა
ტლანქად	ტლანქ ად
