გამოსხივება	გამო სხივ ება
გამოეყო	გამო ეყო
ერაყს	ერაყ ს
საქმეზე	საქმე ზე
მთებსა	მ თ ებს ა
შესარჩევ	შე ს არჩევ
ბიზანტიური	ბიზანტ იური
ფართომასშტაბიან	ფართო მა სშტაბ იან
საუკუნით	სა უკუნ ით
ადევს	ად ევს
დეპრესიაში	დე პრესი აში
ორბელიანმა	ორბელ იან მა
უსწრებდა	უსწრ ებდა
ავსტრალიელი	ავსტრალი ელი
სიყრმის	ს იყრ მი ს
მეტროპოლიტენს	მე ტროპოლიტ ენ ს
ცეკვაში	ცეკვ აში
ნათესავთა	ნათესავ თა
ფორმად	ფორმ ად
კომპიუტერის	კომპიუ ტერ ის
გაარღვიეს	გა არღვიე ს
ეგო	ეგო
მცენარეულობა	მცენარე ულობა
სიჩუმის	სი ჩუ მის
გაუწევს	გა უწევ ს
წყვილმა	წყვილ მა
გამოიხატება	გამო ი ხატ ება
კინოში	კინო ში
ბოსნიელებს	ბოსნიელ ებს
რედაქტორი	რედაქტ ორი
დივიზიონის	დივიზი ონის
