გამოსხივება	გამო სხივ ება
ფრანსისკო	ფრან სი სკო
რომისთვის	რომ ისთვის
წავიღებ	წავ იღებ
ხეობის	ხეობ ის
ფილმებსა	ფილ მ ებს ა
ნეიტრალიტეტს	ნეიტრ ალიტეტ ს
ეთანხმებოდა	ე თანხმ ებოდა
სადესანტო	სა დესანტ ო
ბელას	ბელ ას
რედუცირებულია	რე დუცირ ებული ა
დაგეგმვას	და გეგმ ვას
ვილაპარაკებთ	ვი ლაპარაკებ თ
მთავრობები	მთავრო ბ ები
გამოსახულებები	გამო სა ხულებ ები
თითის	თით ის
შაიოს	შა ი ოს
ჩამოწერილი	ჩამო წერილ ი
დასრულებულა	და სრულ ებულ ა
მიმდინარეობისას	მიმ დინარეობ ის ას
ფიფა	ფიფა
ზომიერად	ზომიერ ად
ომებს	ომ ებს
ემისია	ემ ის ია
კორეელი	კორე ელი
კოალიციაში	კოალი ცი აში
ვერსიებით	ვერსი ებით
ლაოსს	ლაოს ს
დარელის	დარ ელის
უხსნად	უხსნ ად
კლივლენდის	კლივ ლენდ ის
ქიქოძე	ქიქოძ ე
ჩირქოვანი	ჩ ი რქ ოვანი
თევზების	თევზ ების
დინება	დინებ ა
ნაწარმოებების	ნა წარმოებ ების
ხვდებოდნენ	ხვდებ ოდნენ
თებეს	თებე ს
