გამოსხივება	გამო სხივ ება
შემოსევისას	შემო სევ ისას
არტეფაქტი	ა რტეფაქტ ი
თხუთმეტი	თხუთმე ტ ი
სიდნეის	სიდნე ის
ხორვატიის	ხორვატ იის
მუზეუმმა	მ უზეუმ მა
ბრიტანელებმა	ბრიტანელ ებმა
დაყრდნობილია	და ყრდნობ ილია
პარტიიდან	პარტი იდან
ბაღები	ბაღ ები
სოფი	სოფი
სტროფებს	სტროფ ებს
ხმლით	ხმლ ით
მასაც	მ ასაც
მრავალცოლიანობა	მრავალ ცოლ იანობა
პრეზენტაცია	პრეზენტ აცია
ჩე	ჩე
გატარდა	გა ტარ და
კათოლიკეებს	კათოლიკე ებს
წიგნებს	წიგნ ებს
ჭილაძის	ჭილაძ ის
ვარაუდობდა	ვარაუდ ობდა
რეზოლუციის	რეზოლუც იის
შევძლებთ	შევ ძლ ებთ
რევაზ	რევ აზ
სასამართლოზე	სასამართ ლო ზე
ემიგრაცია	ემიგრა ცი ა
წავსულიყავი	წავ სულიყავ ი
ტოლერანტობის	ტოლერანტობ ის
ოკრუგი	ოკრუგ ი
